,OPER_CAP,SUMMER_CAP,WINTER_CAP,PLAN_CAP,RETIRE_CAP,GEN_UNITS,PLAN_UNIT,RETIR_UNIT,PRIM_FUEL,SEC_FUEL,COAL_USED,NGAS_USED,OIL_USED,CAP_FACTOR,LINES
250,0.0,0.0,0.0,5.4,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
251,1.7,1.7,1.7,0.0,0.0,3,0,0,AB,NOT AVAILABLE,0,0,0,0.145178619,0
252,130.5,130.5,130.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.282817229,0
253,9.9,9.9,9.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.3273373,1
254,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.195997577,0
255,63.5,68.8,68.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.03706064,0
256,265.6,236.0,275.0,0.0,0.0,3,0,0,NG,DFO,0,3374197,0,0.18909672,1
257,77.7,77.7,77.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.330359714,0
258,0.0,0.0,0.0,0.0,11.0,0,0,1,DFO,NOT AVAILABLE,0,0,0,0.0,1
259,0.0,0.0,0.0,10.8,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
260,8.5,8.5,8.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.190142358,0
261,1.7,1.7,1.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.294319098,0
262,2.2,2.2,2.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.002231216,0
263,6.0,6.0,6.0,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,75,0.001103501,0
264,1.5,1.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.313318113,0
265,1.9,1.9,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.198209565,0
266,42.0,36.0,39.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,66013,0,0.018467783,1
267,1794.1,1770.6,1770.6,0.0,317.8,6,0,4,NG,BIT,0,4413398,8402,0.024122373,1
268,1116.0,1056.0,1056.0,0.0,558.0,2,0,1,SUB,NOT AVAILABLE,2669192,0,26692,0.4853251,1
269,0.0,0.0,0.0,93.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
270,189.0,184.6,184.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.369281106,1
271,2.4,2.4,2.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.168521689,0
272,132.3,102.0,102.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.774512042,0
273,200.0,196.0,196.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.459833077,0
274,1530.5,1388.0,1395.0,0.0,1010.0,2,0,5,BIT,NG,1524904,13411888,24138,0.432558585,1
275,3.5,3.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.220858701,0
276,1.9,1.9,1.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.217315549,0
277,32.0,32.0,32.0,0.0,0.0,2,0,0,SUN,NOT AVAILABLE,0,0,0,0.052643408,0
278,9.9,9.9,9.9,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.44766155,0
279,619.7,563.4,585.8,0.0,0.0,3,0,0,NG,OBG,0,16995444,0,0.49356848,0
280,108.8,95.2,95.2,0.0,0.0,2,0,0,NG,OBS,0,2571564,0,0.295183653,1
281,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.183675799,0
282,9.0,9.0,9.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.00304414,0
283,13.0,9.5,9.5,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.970403749,0
284,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
285,4.5,4.5,4.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.031709792,0
286,30.0,30.0,30.0,0.0,0.0,2,0,0,BIT,NG,406237,3313949,0,0.833192527,0
287,0.0,0.0,0.0,0.0,3.2,0,0,2,LFG,NOT AVAILABLE,0,0,0,0.0,0
288,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.004805936,0
289,405.0,398.0,398.0,0.0,94.2,6,0,1,NG,OG,0,29126032,124937,0.87412518,0
290,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.208591324,0
291,68.3,55.0,68.0,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,1246,0.000126609,1
292,2.0,1.4,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.35934442,0
293,898.0,810.0,855.0,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,44663895,0,0.926018378,1
294,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.097447073,0
295,12.9,12.9,12.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.515282645,1
296,21.0,21.0,21.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.216481844,1
297,1186.2,1040.0,1092.0,0.0,0.0,2,0,0,NUC,NOT AVAILABLE,0,0,0,0.997099359,1
298,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
299,0.0,0.0,0.0,0.0,5.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
300,1.6,1.6,1.6,0.0,0.0,1,0,0,LFG,NOT AVAILABLE,0,0,0,0.0,0
301,74.8,74.8,74.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.388329304,0
302,80.0,80.0,80.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.218593037,0
303,0.0,0.0,0.0,380.0,0.0,0,2,0,NG,NOT AVAILABLE,0,0,0,0.0,0
304,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.143219178,0
305,50.0,50.0,50.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.225789954,0
306,3.0,3.0,3.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.192313546,1
307,21.7,8.4,21.7,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,1.169602087,1
308,112.8,86.9,99.0,0.0,0.0,1,0,0,NG,KER,0,223340,0,0.02215584,1
309,1.2,1.2,1.2,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
310,250.0,250.0,250.0,250.0,0.0,0,1,0,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
311,2.0,1.6,1.6,0.0,1.6,4,0,4,DFO,NOT AVAILABLE,0,0,5537,0.240225457,0
312,550.4,472.2,532.2,0.0,0.0,6,0,0,NG,NONE,0,5053987,0,0.14683286,0
313,1.1,1.1,1.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.184620174,0
314,9.6,9.6,9.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.169901065,0
315,1.5,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
316,26.0,26.0,26.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.300057078,1
317,21.6,31.6,17.6,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.203723773,0
318,2.7,2.7,2.7,0.0,0.2,5,0,2,DFO,NOT AVAILABLE,0,0,7252,0.164129883,0
319,35.8,35.8,35.8,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.456212852,0
320,4.0,4.0,4.0,0.0,0.8,5,0,1,LFG,NOT AVAILABLE,0,0,0,0.40456621,0
321,3.5,3.5,3.5,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.161774299,1
322,88.0,80.0,86.0,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,4755543,0,0.651866438,1
323,1.0,1.2,1.2,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.548991629,0
324,3.9,3.6,3.6,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,36,0.000652588,0
325,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.210228311,0
326,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.178652968,0
327,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.23988584,0
328,1.8,1.8,1.8,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,101021,0,0.914890918,0
329,0.0,0.0,0.0,20.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
330,56.7,56.7,56.7,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.173008081,1
331,3.6,2.2,3.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.350352844,0
332,1.0,1.0,1.0,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,0
333,3.2,3.2,3.2,0.0,0.0,4,0,0,NG,NOT AVAILABLE,0,5681,0,0.018657249,0
334,133.2,111.0,122.5,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,3421065,0,0.43110371,0
335,74.4,74.4,74.4,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.229410627,0
336,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
337,1.5,1.5,0.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.228310502,0
338,4.8,4.8,4.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.240368151,0
339,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.168721461,0
340,1.2,1.2,1.2,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.158105023,0
341,30.0,30.0,30.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.193740487,0
342,32.0,27.6,27.6,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,268,0.000355701,1
343,5.1,4.8,4.8,0.0,3.3,3,0,3,DFO,NOT AVAILABLE,0,0,8,9.51294e-05,0
344,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159817352,0
345,3.6,3.6,3.6,0.0,0.0,2,0,0,DFO,NOT AVAILABLE,0,0,0,0.0,1
346,8.0,8.0,8.0,0.0,0.0,7,0,0,LFG,NOT AVAILABLE,0,0,0,0.912614155,0
347,9.4,9.4,9.4,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.454459341,1
348,0.0,0.0,0.0,80.0,0.0,0,1,0,WND,NOT AVAILABLE,0,0,0,0.0,0
349,1.5,0.5,0.4,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.0,0
350,200.1,200.1,201.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.29053225,0
351,60.5,48.0,51.3,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,122261,0,0.02712139,0
352,15.0,15.0,15.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.233188737,0
353,13.5,13.5,13.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.308532048,1
354,2951.2,2751.0,2903.0,0.0,0.0,7,0,0,NG,DFO,0,75918524,94060,0.398157248,1
355,8.1,8.1,8.1,1.5,1.1,5,1,1,DFO,NOT AVAILABLE,0,0,783,0.001747562,0
356,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.204634703,0
357,348.7,359.1,359.1,0.0,0.0,1,0,0,SUB,NG,891780,126322,0,0.460382956,1
358,1.6,1.6,1.6,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.392622717,0
359,5.0,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.195438449,0
360,513.7,440.0,440.0,0.0,0.0,1,0,0,RC,LIG,2537345,72324,0,0.603453193,1
361,1.9,1.9,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.195085316,0
362,2.3,2.3,2.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.150734564,0
363,0.0,0.0,0.0,0.0,405.0,0,0,2,BIT,DFO,0,0,0,0.0,1
364,98.7,98.0,98.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.265627621,1
365,260.9,245.0,280.0,0.0,0.0,3,0,0,NG,DFO,0,2994761,0,0.164305284,0
366,36.0,36.0,36.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,27.0,0
367,115.0,95.6,119.1,0.0,0.0,5,0,0,KER,NOT AVAILABLE,0,0,2313,0.001110506,1
368,3564.0,3440.0,3440.0,0.0,0.0,4,0,0,SUB,DFO,3916445,0,17367,0.186950262,1
369,1.2,1.2,1.2,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,62175,0,0.830669711,0
370,4.5,4.5,4.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.177929985,0
371,2.0,2.0,2.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.36763699,0
372,1.0,1.0,1.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.399543379,0
373,6.5,6.5,6.5,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.365437302,0
374,0.0,0.0,0.0,0.0,2.5,0,0,1,NG,DFO,0,0,0,0.0,0
375,9.3,9.2,9.2,0.0,2.8,5,0,3,DFO,NG,0,0,295,0.00204735,1
376,5.0,4.7,4.7,0.0,0.0,2,0,0,NG,SUN,0,151673,0,0.539079957,0
377,0.0,0.0,0.0,12.0,0.0,0,5,0,WND,NOT AVAILABLE,0,0,0,0.0,0
378,2.0,2.0,2.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.415924658,0
379,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.28432648,0
380,2.2,1.9,1.9,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.340182648,0
381,51.2,52.0,52.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.24783105,1
382,147.0,130.4,135.3,0.0,0.0,2,0,0,NG,DFO,0,3040158,0,0.336458596,1
383,114.0,114.8,114.8,0.0,47.5,2,0,4,BLQ,WDS,0,374384,27141,0.357720483,1
384,57.5,45.7,45.8,0.0,0.0,1,0,0,WDS,NG,0,213929,0,0.170670843,0
385,3.5,3.5,3.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.166275277,0
386,1.5,1.5,1.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.408295282,0
387,175.0,138.0,138.0,0.0,0.0,3,0,0,NG,NOT AVAILABLE,0,0,0,0.0,0
388,5.1,5.1,5.1,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.199883606,0
389,3.0,3.0,3.0,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,10,0.000114155,1
390,8.0,8.0,8.0,0.0,0.0,4,0,0,WND,NOT AVAILABLE,0,0,0,0.271803653,0
391,21.0,21.0,21.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.645819743,1
392,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
393,248.0,220.0,248.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,12098564,0,0.906125986,1
394,2.0,2.0,2.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.392408676,0
395,4.0,4.0,4.0,0.0,4.0,0,0,7,NOT AVAILABLE,NOT AVAILABLE,0,0,0,0.0,0
396,0.0,0.0,0.0,15.7,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
397,2.0,2.0,2.0,0.0,0.0,1,0,0,DFO,NOT AVAILABLE,0,0,210,0.006849315,0
398,5.0,5.0,5.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.182009132,0
399,1.0,0.9,0.7,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.29363267,0
400,18.7,14.7,15.8,0.0,0.0,5,0,0,NG,WAT,0,2313994,25,0.832708997,1
401,1922.0,1997.0,1997.0,0.0,133.0,6,0,1,NG,NOT AVAILABLE,0,10658029,0,0.05084082,0
402,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
403,4.9,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.08312366,0
404,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.251255708,0
405,4.2,4.2,4.2,0.0,0.0,2,0,0,DFO,DFO,0,1,140,0.00214721,0
406,0.0,0.0,0.0,0.0,2.2,0,0,2,DFO,NG,0,0,0,0.0,0
407,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19086758,0
408,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.111433087,0
409,54.9,45.6,48.5,0.0,0.0,3,0,0,OG,NG,0,2345906,0,0.95572979,0
410,3.8,2.0,2.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.802739726,1
411,0.0,0.0,0.0,5.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
412,121.2,123.0,124.8,0.0,50.0,3,0,1,NG,DFO,0,4077763,0,0.419954895,0
413,1.8,1.8,1.8,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.427004059,1
414,8.5,7.2,7.2,0.0,0.0,5,0,0,DFO,NG,0,356,16,0.000618341,1
415,11.7,10.1,12.9,5.0,0.0,4,2,0,NG,NOT AVAILABLE,0,739006,0,0.652278584,0
416,3.0,1.5,0.3,0.0,0.0,3,0,0,NG,DFO,0,0,0,0.0,1
417,1362.6,1365.0,1365.0,0.0,0.0,2,0,0,SUB,NOT AVAILABLE,4063861,300422,0,0.582677924,1
418,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
419,52.0,52.0,52.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.278817615,1
420,0.0,0.0,0.0,60.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
421,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.037557078,0
422,1.5,1.5,1.5,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.11499239,0
423,120.0,120.0,120.0,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.259159056,1
424,6.0,5.0,5.0,0.0,0.0,1,0,0,NG,NOT AVAILABLE,0,436771,0,0.821802,0
425,537.4,500.8,500.8,0.0,0.0,6,0,0,NG,DFO,0,144149,58,0.002802366,1
426,6.0,6.0,6.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
427,0.0,0.0,0.0,9.2,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
428,2.8,2.0,2.0,0.0,0.0,1,0,0,WAT,NONE,0,0,0,0.19423516,0
429,7.9,7.9,7.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.186101959,0
430,63.6,51.0,60.0,0.0,0.0,3,0,0,DFO,NOT AVAILABLE,0,0,451,0.000208165,1
431,399.0,378.3,399.0,0.0,0.0,4,0,0,NG,OTH,0,17192077,113,0.579777713,1
432,839.9,767.0,767.0,0.0,288.9,3,0,1,SUB,DFO,1462614,2536,8386,0.36198778,0
433,12.0,12.0,12.0,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.403881279,1
434,368.9,283.0,291.0,0.0,575.1,5,0,2,SUB,NG,80566,898268,390,0.079902625,1
435,3.2,3.0,3.0,0.0,0.0,2,0,0,LFG,NOT AVAILABLE,0,0,0,0.246993912,0
436,2.2,1.8,1.8,0.0,0.0,5,0,0,DFO,NOT AVAILABLE,0,0,51,0.001268392,0
437,183.8,160.0,186.0,0.0,0.0,2,0,0,NG,DFO,0,246740,236,0.013645833,1
438,5.4,5.4,5.4,0.0,0.0,18,0,0,DFO,LFG,0,0,140,0.001881448,0
439,1.4,1.4,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.21192107,0
440,4.0,4.0,4.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,2.85388e-05,0
441,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.009474886,0
442,0.0,0.0,0.0,2.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
443,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.22472032,0
444,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.148173516,0
445,1.0,0.5,0.5,0.0,1.2,5,0,2,NG,DFO,0,66769,0,1.287671233,0
446,9.4,9.4,9.4,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.338057418,1
447,0.0,0.0,0.0,0.0,191.2,0,0,2,SUB,DFO,0,0,0,0.0,1
448,20.0,20.0,20.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.30932648,0
449,128.4,128.0,128.0,0.0,0.0,4,0,0,WAT,NOT AVAILABLE,0,0,0,0.301325271,1
450,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.152283105,0
451,5.0,5.0,5.0,0.0,0.9,3,0,1,DFO,NOT AVAILABLE,0,0,13,0.000273973,0
452,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
453,68.0,57.8,57.8,0.0,0.0,1,0,0,BLQ,NG,0,6649480,0,0.95929713,0
454,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.189954338,0
455,100.5,100.5,100.5,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.199831891,0
456,201.3,201.3,201.3,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.295096712,1
457,2294.0,1854.0,2083.0,0.0,503.8,13,0,4,NG,DFO,0,54826352,0,0.466315396,1
458,2.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
459,6.3,6.3,6.3,0.0,0.0,5,0,0,DFO,NG,0,832,339,0.005146046,0
460,284.3,263.7,304.6,0.0,0.0,2,0,0,NG,NOT AVAILABLE,0,12849080,0,0.824745932,1
461,37.0,39.3,42.4,0.0,0.0,2,0,0,KER,NOT AVAILABLE,0,0,1415,0.001739924,0
462,150.0,150.0,150.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.29973059,0
463,18.7,17.6,20.2,0.0,16.2,3,0,3,NG,BIT,0,1207160,0,0.706536166,1
464,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.221118721,0
465,1.8,1.8,1.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.19793252,0
466,12.4,14.4,9.2,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.290112887,1
467,80.0,80.0,80.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.441993436,0
468,9.8,9.8,9.8,0.0,0.0,2,0,0,AB,NG,0,0,0,0.006045569,1
469,0.0,0.0,0.0,3.8,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
470,2.5,2.5,1.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.21292237,0
471,1.7,1.6,1.6,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.257277397,0
472,15.0,15.0,15.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.33589041,0
473,1.3,1.3,1.3,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.159027046,0
474,4.5,4.5,4.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.196093354,0
475,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.032762557,0
476,0.0,0.0,0.0,0.0,2.0,0,0,2,LFG,NOT AVAILABLE,0,0,0,0.0,0
477,12.1,13.0,13.0,0.0,0.0,1,0,0,WAT,NOT AVAILABLE,0,0,0,0.41723744,0
478,1.6,1.6,1.6,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.120861872,0
479,52.5,52.5,52.5,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.249558187,0
480,5.0,4.9,4.9,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.199189265,0
481,5.0,1.5,1.6,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,1.382876712,1
482,12.3,9.9,9.9,0.0,0.0,3,0,0,WAT,NOT AVAILABLE,0,0,0,0.177067478,0
483,1.0,0.0,0.0,0.0,0.0,0,0,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
484,14.3,12.1,12.1,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.238537303,0
485,23.4,17.3,17.9,0.0,0.0,1,0,0,NG,NONE,0,2642100,0,1.03023465,1
486,8.8,7.8,7.8,0.0,0.0,2,0,0,WAT,NOT AVAILABLE,0,0,0,0.322620302,1
487,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.085616438,0
488,80.0,80.0,80.0,0.0,0.0,1,0,0,WND,NOT AVAILABLE,0,0,0,0.267923801,0
489,0.0,0.0,0.0,100.0,0.0,0,1,0,SUN,NOT AVAILABLE,0,0,0,0.0,0
490,0.0,0.0,0.0,0.0,3.0,0,0,1,SUN,NOT AVAILABLE,0,0,0,0.0,0
491,28.8,24.5,27.5,0.0,0.0,2,0,0,NG,DFO,0,1529989,24,0.695541813,0
492,2.0,2.0,2.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.21466895,0
493,74.8,74.8,74.8,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.200501184,0
494,1.2,1.2,1.2,1.0,0.0,1,1,0,SUN,NOT AVAILABLE,0,0,0,0.151541096,0
495,623.0,607.0,620.0,0.0,0.0,3,0,0,NG,NONE,0,4416629,0,0.07563716,1
496,1.0,1.0,1.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.16358447,0
497,13.4,12.5,12.5,0.0,0.0,3,0,0,NG,DFO,0,1008183,170,0.66111416,0
498,6.0,6.0,6.0,0.0,0.0,1,0,0,SUN,NOT AVAILABLE,0,0,0,0.113641553,0
