,temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth
656,19.55,26,1023.5,0.0,0.0,0.0,0,0,0,623.0,9.73,357.88,9.73,357.88,9.36,360.0,9.72,60.16588,70.844693,246.54945
657,19.08,27,1023.8,0.0,0.0,0.0,0,0,0,493.95,10.82,356.19,11.17,358.15,10.44,360.0,11.52,75.059675,81.553972,257.27098
658,4.4,71,1028.3,0.0,0.0,1.2,4,0,0,0.0,7.7,217.41,5.09,8.13,8.4,223.26,2.88,74.414855,80.916614,103.01241
659,4.4,69,1029.0,0.0,0.0,0.0,0,0,0,6.23,8.59,213.02,1.61,26.57,9.29,215.54,1.44,59.389997,70.108894,113.86137
660,7.51,59,1028.8,0.0,0.0,0.0,0,0,0,146.85,6.61,209.36,1.08,180.0,5.8,209.74,2.16,44.449197,60.289928,126.3374
661,11.72,48,1027.4,0.0,0.0,0.0,0,0,0,339.98,1.48,194.04,2.19,189.46,1.44,180.0,1.08,29.498123,52.097192,141.46259
662,14.42,38,1026.3,0.0,0.0,0.0,0,0,0,508.19,1.8,360.0,1.14,18.43,1.3,33.69,6.12,14.547402,46.508153,159.81414
663,16.2,33,1026.1,0.0,0.0,0.0,0,0,0,639.02,4.69,4.4,3.98,5.19,4.02,10.3,8.28,3.849398,44.556609,180.60831
664,17.27,26,1024.7,0.0,0.0,0.0,0,0,0,722.68,10.85,354.29,10.85,354.29,10.45,358.03,11.52,15.403369,46.706206,201.33094
665,18.03,24,1024.4,0.0,0.0,0.0,0,0,0,750.27,11.18,356.31,11.18,356.31,10.8,360.0,12.24,30.355612,52.448016,219.52829
666,18.43,24,1024.0,0.0,0.0,0.0,0,0,0,720.9,10.45,1.97,10.09,2.05,9.75,4.24,11.16,45.308018,60.737858,234.50885
667,18.45,24,1023.2,0.0,0.0,0.0,0,0,0,636.35,10.11,4.09,10.14,6.12,9.47,8.75,11.88,60.250383,70.60944,246.88895
668,18.12,24,1023.1,0.0,0.0,0.0,0,0,0,507.3,9.01,2.29,8.67,4.76,8.35,7.43,11.16,75.150699,81.341874,257.60962
669,17.24,27,1023.4,0.0,0.0,0.0,0,0,0,338.2,7.57,2.73,7.59,5.44,7.24,5.71,9.36,85.041882,88.626427,264.3594
670,4.92,51,1023.8,0.0,0.0,24.6,82,0,0,0.0,10.23,219.29,11.99,221.35,10.97,221.01,9.72,74.252706,80.51616,102.84638
671,5.13,51,1023.8,0.0,0.0,24.6,82,0,0,8.9,9.79,216.03,12.23,227.39,11.3,217.23,9.72,59.344908,69.781467,113.62107
672,8.26,47,1022.3,0.0,0.0,15.3,51,0,0,161.09,7.59,211.43,12.29,238.17,6.79,212.01,8.28,44.401257,59.939531,126.12035
673,12.72,40,1022.3,0.0,0.0,2.1,7,0,0,352.44,5.01,248.96,6.29,256.76,5.59,255.07,6.84,29.450006,51.720713,141.30083
674,15.51,33,1020.5,0.0,0.0,0.0,0,0,0,515.31,5.86,312.51,6.11,315.0,5.6,315.0,7.2,14.50901,46.112903,159.7607
675,17.08,27,1019.4,0.0,0.0,0.0,0,0,0,643.47,8.09,327.72,7.9,329.93,7.41,330.95,11.16,3.9787206,44.165673,180.70723
676,17.36,29,1020.7,0.0,0.0,0.0,0,0,0,718.23,11.73,342.12,12.07,342.65,11.18,345.07,14.04,15.495919,46.348029,201.5673
677,17.94,29,1019.7,0.0,0.0,0.0,0,0,0,744.04,12.88,333.43,12.88,333.43,11.92,334.98,15.12,30.439986,52.136821,219.84131
678,17.96,30,1019.2,0.0,0.0,0.6,2,0,0,713.78,13.89,328.78,13.58,327.99,12.9,329.86,16.92,45.392663,60.470557,234.84776
679,17.8,31,1018.9,0.0,0.0,0.0,0,0,0,630.12,15.19,323.67,15.19,323.67,14.19,324.29,18.0,60.337709,70.375157,247.23097
680,17.09,34,1019.3,0.0,0.0,0.0,0,0,0,504.63,17.21,322.65,18.22,322.22,16.49,323.88,19.08,75.283394,81.159916,257.97696
681,15.59,35,1019.4,0.0,0.0,1.5,5,0,0,341.76,18.29,323.81,20.3,322.93,17.71,322.43,19.44,84.6828,88.105037,264.37342
682,4.0,94,1024.7,0.0,0.0,100.0,0,9,100,0.0,20.8,23.46,27.69,26.23,21.46,22.69,18.36,74.089689,80.113846,102.68037
683,3.85,93,1025.2,0.0,0.0,100.0,0,36,100,2.67,21.58,27.85,28.09,30.84,22.38,27.8,33.48,59.300255,69.453003,113.38017
684,4.53,88,1025.6,0.0,0.0,100.0,0,38,100,63.19,23.04,28.97,27.6,30.58,23.36,28.54,27.72,44.354955,59.588202,125.90238
685,5.08,82,1026.1,0.0,0.0,100.0,0,100,100,145.96,23.66,33.21,28.37,35.71,24.36,34.16,26.28,29.405678,51.34329,141.13835
686,7.03,71,1024.8,0.0,0.0,100.0,0,0,100,369.35,25.13,38.02,28.17,38.77,25.13,38.02,26.64,14.481273,45.716728,159.70794
687,8.44,63,1024.1,0.0,0.0,48.0,0,0,48,595.41,21.71,40.29,23.23,40.6,21.44,40.91,24.84,4.1442438,43.774188,180.80928
688,-4.84,87,1029.0,0.0,0.0,0.0,0,0,0,0.0,7.92,360.0,18.72,22.62,8.65,357.61,19.08,74.173373,79.893718,102.34609
689,-3.96,88,1028.5,0.0,0.0,0.0,0,0,0,10.68,6.15,339.44,14.92,19.75,7.52,343.3,23.04,59.25614,69.123648,113.13866
690,-1.06,72,1028.4,0.0,0.0,0.0,0,0,0,165.54,13.72,4.51,15.75,10.54,13.8,7.5,24.12,44.310406,59.236086,125.68345
691,0.72,59,1028.9,0.0,0.0,0.0,0,0,0,358.67,19.24,17.42,21.07,19.98,19.01,18.78,26.64,29.365277,50.96506,140.97508
692,2.32,52,1026.2,0.0,0.0,0.0,0,0,0,524.21,19.97,27.95,20.95,28.77,19.16,28.01,26.64,14.464402,45.319752,159.6558
693,4.23,45,1026.0,0.0,0.0,0.0,0,0,0,652.37,18.17,33.69,18.88,34.9,17.58,34.99,26.28,4.3393921,43.382265,180.91441
694,6.04,40,1024.6,0.0,0.0,0.0,0,0,0,736.03,22.22,40.4,23.98,41.35,21.95,41.01,27.72,15.715145,45.632376,202.05396
695,6.96,35,1022.5,0.0,0.0,0.0,0,0,0,762.73,21.76,38.96,23.0,39.92,21.25,38.81,27.0,30.626087,51.517024,220.4804
696,7.71,34,1022.6,0.0,0.0,0.0,0,0,0,732.47,21.27,33.96,22.77,34.7,21.27,33.96,26.28,45.57342,59.939252,235.53551
697,7.76,35,1021.6,0.0,0.0,0.0,0,0,0,646.14,21.79,30.8,23.58,31.26,21.79,30.8,24.12,60.520427,69.909604,247.92204
698,7.47,38,1021.4,0.0,0.0,0.0,0,0,0,516.2,21.37,32.62,23.36,33.69,21.37,32.62,24.12,75.434737,80.709066,258.63592
699,6.75,41,1021.6,0.0,0.0,0.0,0,0,0,347.1,19.97,33.98,22.47,35.22,19.97,33.98,23.04,85.721107,88.316702,265.63092
700,-4.58,95,1024.9,0.0,0.0,2.0,0,0,2,0.0,4.9,233.97,4.21,70.02,6.03,252.65,11.16,84.830322,87.524819,94.837679
701,-4.35,94,1024.9,0.0,0.0,100.0,0,0,100,0.0,4.39,214.99,3.98,84.81,4.68,247.38,10.8,74.133099,79.580745,102.09574
702,-2.81,82,1025.0,0.0,0.0,100.0,0,0,100,9.79,1.94,201.8,1.48,104.04,1.94,248.2,10.44,59.212658,68.793548,112.89653
703,2.62,60,1023.3,0.0,0.0,100.0,0,0,100,141.51,0.8,153.43,2.62,105.95,0.51,225.0,10.08,44.267714,58.883325,125.46353
704,2.91,53,1022.3,0.0,0.0,0.0,0,0,0,358.67,10.51,51.95,11.09,54.25,10.8,53.13,14.4,29.328928,50.58616,140.81096
705,3.49,46,1020.3,0.0,0.0,0.0,0,0,0,527.77,16.78,35.39,17.08,34.7,16.99,36.38,19.44,14.458547,44.9221,159.60418
706,4.71,45,1018.7,0.0,0.0,0.0,0,0,0,658.6,18.04,28.61,17.73,29.17,17.41,29.74,20.16,4.5854296,42.992496,180.98819
707,6.17,47,1018.6,0.0,0.0,10.0,0,0,10,648.81,15.27,8.13,15.27,8.13,14.26,10.18,17.64,15.841155,45.275095,202.30412
708,6.73,45,1018.6,0.0,0.0,10.0,0,0,10,678.18,15.27,8.13,15.04,11.04,14.33,11.59,17.28,30.727565,51.208576,220.80628
709,6.86,43,1017.3,0.0,0.0,20.0,0,0,20,705.77,15.63,7.94,15.68,9.25,14.62,9.93,18.72,45.669323,59.675349,235.88409
710,6.36,44,1016.9,0.0,0.0,58.0,0,58,10,511.75,14.51,7.13,14.56,8.53,13.8,7.5,18.72,60.61562,69.678393,248.27084
711,6.36,43,1016.9,0.0,0.0,75.0,0,75,10,381.81,14.11,5.86,13.8,7.5,13.08,7.91,22.32,75.602098,80.550851,259.02835
712,-2.7,87,1020.3,0.0,0.0,0.0,0,0,0,0.0,9.03,184.57,12.92,167.12,9.72,180.0,8.28,85.277651,87.577975,94.258196
713,-2.84,87,1019.4,0.0,0.0,0.0,0,0,0,0.0,9.37,182.2,13.63,167.8,10.8,180.0,8.64,74.092551,79.266818,101.84525
714,-2.17,83,1020.5,0.0,0.0,0.0,0,0,0,14.24,10.14,186.12,15.68,170.75,11.17,181.85,11.16,59.1699,68.462843,112.65377
715,2.06,63,1019.6,0.0,0.0,0.0,0,0,0,173.55,10.54,172.15,12.57,166.76,11.01,168.69,7.92,44.226978,58.530062,125.24258
716,5.05,51,1017.7,0.0,0.0,0.0,0,0,0,366.68,11.17,159.23,12.1,157.25,11.3,157.52,6.48,29.408181,50.258246,140.51458
717,6.77,44,1016.7,0.0,0.0,0.0,0,0,0,534.0,12.3,159.44,12.77,158.5,12.43,157.89,9.72,14.217778,44.447837,159.88841
718,8.16,39,1016.7,0.0,0.0,0.0,0,0,0,663.94,14.24,163.86,15.38,163.69,14.35,162.47,10.8,4.8005218,42.597579,181.13366
719,8.53,33,1016.6,0.0,0.0,0.0,0,0,0,746.71,7.42,157.17,8.43,160.02,7.75,158.2,9.0,15.977612,44.918336,202.55876
720,9.29,33,1015.8,0.0,0.0,0.0,0,0,0,771.63,11.73,162.12,12.76,163.61,12.52,161.57,11.88,30.834489,50.901216,221.13622
721,9.87,32,1015.5,0.0,0.0,0.0,0,0,0,737.81,14.49,165.62,15.54,166.61,14.49,165.62,15.12,45.768773,59.412694,236.23563
722,10.03,33,1014.6,0.0,0.0,0.0,0,0,0,649.7,15.82,168.18,17.16,170.34,16.17,168.44,16.92,60.71324,69.448275,248.62163
723,9.79,34,1014.6,0.0,0.0,0.0,0,0,0,520.65,17.23,169.16,19.35,170.36,17.94,169.59,18.36,75.632314,80.290352,259.32746
724,9.08,36,1015.1,0.0,0.0,0.0,0,0,0,351.55,17.23,169.16,19.42,169.32,17.3,167.99,16.2,85.944587,87.943014,266.32075
725,0.44,93,1017.9,0.0,0.0,100.0,0,100,55,0.0,29.72,168.83,41.87,168.59,31.43,170.11,42.12,74.051822,78.952091,101.59462
726,0.89,93,1017.9,0.0,0.0,100.0,0,100,100,14.24,29.53,170.88,40.07,171.21,29.83,171.67,40.32,59.127952,68.131676,112.41036
727,1.98,88,1017.0,0.0,0.0,100.0,0,100,100,129.94,30.5,172.54,38.49,172.48,30.45,173.21,34.56,44.188288,58.176435,125.02057
728,4.06,76,1017.3,0.0,0.0,85.0,0,82,85,334.64,31.37,170.75,37.88,171.25,30.96,171.3,37.08,29.26884,49.826897,140.47986
729,5.73,70,1015.9,0.0,0.0,12.0,0,0,12,522.43,30.19,171.77,35.23,172.37,30.14,172.45,34.92,14.480216,44.125262,159.50224
730,7.7,63,1014.5,0.0,0.0,2.0,0,0,2,651.48,29.99,175.18,33.91,176.35,29.6,175.82,33.48,5.0593281,42.204987,181.24769
731,10.44,50,1012.5,0.0,0.0,10.0,0,0,10,604.31,24.2,157.25,26.14,157.32,23.73,157.71,28.08,60.813193,69.21927,248.97431
732,10.44,48,1012.7,0.0,0.0,10.0,0,0,10,488.61,20.01,149.74,21.79,149.2,19.51,150.12,23.04,75.733306,80.08203,259.67505
733,10.23,48,1012.6,0.0,0.0,31.0,0,31,4,351.55,16.87,140.19,18.67,140.48,16.64,141.15,22.32,85.700915,87.497168,266.42173
734,1.04,91,1018.1,0.1,0.14,100.0,0,100,100,0.0,32.16,158.32,41.51,158.11,34.51,159.86,40.32,74.010996,78.636713,101.34388
735,1.34,88,1018.7,0.1,0.0,100.0,0,100,100,10.68,25.94,150.95,31.75,150.82,27.7,152.1,25.2,59.086891,67.800184,112.16631
736,2.66,81,1018.6,0.1,0.0,62.0,0,43,62,172.66,26.9,155.49,30.49,157.07,28.55,156.99,24.48,44.15173,57.822584,124.79746
737,4.1,75,1018.5,0.0,0.0,100.0,0,5,100,333.75,28.86,146.71,31.45,146.67,29.76,147.85,27.36,29.245295,49.446804,140.31278
738,4.97,71,1018.3,0.1,0.0,100.0,0,4,100,404.06,31.58,133.15,34.9,132.91,32.59,134.1,32.4,14.50776,43.726326,159.45179
739,5.14,67,1018.8,0.0,0.0,100.0,0,10,100,377.36,26.07,125.45,27.46,124.32,25.57,125.26,29.52,5.3337756,41.812435,181.36461
740,4.39,79,1018.9,0.4,0.0,100.0,39,100,100,201.14,16.99,126.38,19.8,126.87,17.5,126.63,19.8,16.280276,44.206649,203.0813
741,5.73,74,1018.4,0.4,0.0,100.0,4,100,100,235.85,14.28,123.69,15.88,122.97,14.28,123.69,19.08,31.064134,50.289989,221.80803
742,5.25,76,1018.3,0.3,0.0,100.0,42,100,100,261.66,15.99,125.84,18.08,125.27,16.49,126.12,20.88,45.9779,58.89129,236.94719
743,5.57,75,1016.9,0.2,0.0,100.0,0,100,100,174.44,15.26,109.29,17.76,107.7,15.94,108.43,19.44,60.915386,68.99143,249.32873
744,6.43,70,1016.7,0.1,0.0,100.0,0,100,100,218.94,16.87,101.07,19.21,102.99,17.38,103.17,20.52,75.835652,79.874441,260.02369
745,3.03,92,1015.9,0.1,0.0,100.0,0,54,100,0.0,16.2,91.27,26.37,94.7,20.88,90.99,24.84,73.970154,78.32083,101.09303
746,4.32,84,1015.7,0.0,0.0,100.0,0,6,100,11.57,19.24,107.42,26.42,109.92,23.14,105.33,28.44,59.046792,67.468502,111.92161
747,4.57,79,1015.4,0.3,0.0,100.0,0,100,100,92.56,24.93,107.65,28.24,109.36,25.28,109.98,36.36,44.117378,57.468644,124.57325
748,5.63,80,1015.5,0.6,0.0,100.0,0,100,100,141.51,24.48,90.84,29.56,92.79,26.65,91.55,33.84,29.226194,49.06658,140.1446
749,5.56,85,1014.2,0.9,0.0,100.0,0,100,100,140.62,15.29,63.43,16.42,64.0,15.46,62.24,28.08,14.546367,43.327208,159.4016
750,5.48,88,1013.8,0.6,0.0,100.0,0,100,100,195.8,13.28,40.6,13.68,35.36,12.89,35.91,30.96,5.6215541,41.420008,181.48437
751,9.15,59,1013.8,0.0,0.0,100.0,0,100,100,317.73,16.85,70.02,18.21,71.57,16.74,71.18,23.04,16.445671,43.851973,203.34907
752,9.01,64,1013.5,0.0,0.0,100.0,0,100,100,304.38,17.58,79.38,19.35,80.36,17.52,80.54,22.68,31.18658,49.986316,222.14966
753,9.54,64,1012.2,0.7,0.0,100.0,0,100,100,285.69,20.38,72.53,23.45,72.12,20.72,72.82,30.6,46.087373,58.632676,237.30693
754,8.1,77,1012.2,0.6,0.0,100.0,0,100,100,136.17,16.65,68.43,19.39,68.2,16.45,66.8,24.48,61.019728,68.764788,249.68476
755,3.35,66,1012.2,0.0,0.0,81.0,45,81,0,0.0,6.64,40.6,15.29,63.43,6.99,34.51,25.56,85.179187,86.415733,93.237215
756,1.63,84,1013.0,0.0,0.0,100.0,45,100,0,0.0,9.01,357.71,16.49,31.61,11.25,352.65,21.24,73.929372,78.004585,100.84208
757,2.01,86,1013.5,0.0,0.0,0.0,0,0,0,26.7,6.57,350.54,10.23,50.71,7.56,360.0,20.88,59.007724,67.136762,111.67627
758,6.61,63,1011.9,0.0,0.0,0.0,0,0,0,187.79,8.56,67.75,8.4,80.13,7.24,63.43,23.76,44.085304,57.114749,124.3479
759,10.41,49,1010.2,0.0,0.0,76.0,44,76,0,371.13,18.08,54.73,19.08,54.21,17.65,50.79,29.52,29.211608,48.686354,139.97528
760,12.77,44,1008.7,0.0,0.0,100.0,0,100,0,474.37,18.92,68.81,19.47,70.56,17.58,67.11,28.8,14.595921,42.928029,159.35161
761,14.82,39,1007.8,0.0,0.0,100.0,8,100,0,606.09,23.76,89.13,27.0,90.76,23.76,90.0,29.88,5.9208496,41.027817,181.60693
762,15.22,38,1007.7,0.0,0.0,3.0,0,3,0,735.14,19.44,90.0,20.19,93.07,18.37,92.25,24.84,16.619882,43.498202,203.62111
763,14.44,41,1007.8,0.0,0.0,100.0,0,100,100,642.58,23.34,109.83,26.54,110.65,23.93,111.16,27.72,31.313918,49.684039,222.49499
764,13.97,47,1007.3,0.0,0.0,100.0,2,78,100,457.46,22.93,112.14,25.41,110.75,22.67,110.45,25.56,46.19998,58.375523,237.66916
765,10.54,68,1007.5,0.0,0.0,100.0,4,100,100,201.14,16.92,128.09,19.73,128.33,16.09,130.46,24.12,61.126129,68.539381,250.0423
766,10.8,70,1007.4,0.7,0.0,100.0,23,100,100,115.7,17.73,119.17,22.71,115.35,18.53,119.05,21.96,74.556682,78.349309,259.71583
767,4.47,95,1009.5,1.6,0.0,100.0,17,100,100,0.0,11.21,47.6,15.07,49.84,11.72,47.49,18.36,73.299865,77.247524,100.99203
768,4.7,95,1009.9,0.7,0.0,100.0,9,100,100,15.13,10.44,46.4,14.11,52.25,10.69,45.0,17.28,58.969753,66.805095,111.43029
769,6.11,91,1009.6,0.4,0.0,100.0,1,65,100,140.62,10.0,59.74,10.79,64.29,9.39,57.53,16.92,44.055574,56.761029,124.1214
770,7.11,86,1009.7,0.4,0.0,100.0,0,100,100,198.47,8.91,75.96,9.18,78.69,8.21,74.74,14.76,29.201598,48.306257,139.80476
771,8.14,83,1008.0,0.2,0.0,100.0,0,100,100,147.74,8.89,68.63,9.35,74.36,8.77,70.82,14.04,14.656259,42.528909,159.30176
772,8.5,82,1008.0,0.0,0.0,100.0,0,100,100,160.2,8.91,46.64,8.91,43.36,8.16,41.42,15.48,6.2301044,40.635972,181.73227
773,9.1,74,1007.9,0.1,0.0,100.0,0,10,100,172.66,15.68,58.13,17.41,60.26,15.5,59.26,17.64,16.802484,43.145436,203.89737
774,10.06,66,1007.1,0.0,0.0,100.0,0,10,100,223.39,18.28,57.88,20.38,57.99,17.97,57.26,20.88,31.445999,49.383237,222.84392
775,8.99,77,1006.9,0.3,0.0,100.0,0,100,100,162.87,22.91,45.0,28.02,47.08,23.93,46.22,23.76,46.315617,58.119887,238.03375
776,8.4,87,1007.3,1.5,0.0,100.0,0,100,100,109.47,19.59,20.43,22.8,21.3,19.26,20.81,25.56,61.234497,68.315246,250.4012
777,8.51,90,1006.7,1.4,0.0,100.0,8,100,100,122.82,20.27,33.41,24.99,36.21,20.67,35.07,21.96,76.150001,79.256397,261.07465
778,3.1,95,1011.2,0.0,0.0,100.0,24,14,100,0.0,9.18,25.56,12.6,36.87,8.85,26.57,12.96,100.07277,97.276608,83.008742
779,2.81,95,1010.8,0.0,0.0,100.0,94,17,100,0.0,7.52,16.7,10.99,31.61,7.29,20.22,12.96,88.610039,88.412045,90.380213
780,3.11,94,1011.8,0.0,0.0,100.0,100,33,100,18.69,6.88,6.01,8.43,19.98,6.57,9.46,11.52,73.848279,77.371561,100.33997
781,4.78,88,1011.5,0.0,0.0,100.0,17,38,100,149.52,9.11,18.43,9.83,28.44,8.7,24.44,14.4,58.932946,66.473633,111.18367
782,6.29,82,1010.9,0.0,0.0,100.0,2,86,100,291.92,15.48,35.54,17.61,40.86,15.63,38.45,18.0,44.028253,56.407617,123.89372
783,7.09,80,1010.1,0.0,0.0,100.0,0,88,100,365.79,20.3,37.07,23.05,38.66,20.52,37.87,21.96,29.196219,47.926416,139.63298
784,6.76,84,1010.1,0.4,0.0,100.0,4,100,100,339.98,22.16,43.03,25.2,44.42,22.15,44.34,21.96,14.727184,42.129966,159.25198
785,7.76,69,1008.3,0.0,0.0,100.0,0,10,100,183.34,20.67,54.93,23.86,56.07,20.77,56.31,24.12,6.5479714,40.244582,181.86032
786,8.24,67,1007.8,0.0,0.0,100.0,0,10,100,194.91,21.97,55.01,25.76,56.98,22.27,55.54,20.52,16.993046,42.793771,204.17779
787,8.57,65,1007.7,0.0,0.0,100.0,2,10,100,203.81,22.78,58.57,26.3,59.57,22.78,58.57,22.68,31.58267,49.083984,223.19635
788,8.72,63,1006.9,0.0,0.0,85.0,27,25,85,210.04,21.26,61.7,24.8,62.32,21.26,61.7,21.6,46.434174,57.865819,238.40059
789,9.01,61,1006.9,0.0,0.0,24.0,20,24,10,173.55,19.49,64.86,23.03,65.04,19.64,63.9,18.0,61.344737,68.092415,250.76136
790,9.05,59,1006.9,0.0,0.0,16.0,20,16,14,138.84,17.19,70.43,20.49,71.57,17.53,70.82,17.28,71.789045,75.710175,258.37896
791,2.68,95,1008.0,1.4,0.0,100.0,0,100,100,0.0,3.55,156.04,6.95,158.75,3.71,150.95,11.16,100.14847,97.048692,82.675455
792,2.89,96,1007.3,1.7,0.0,100.0,0,100,100,0.0,6.44,153.43,11.53,165.53,7.1,149.53,11.16,88.565662,88.097853,90.12931
793,3.21,95,1007.5,2.0,0.0,100.0,0,100,100,5.34,9.96,167.47,13.98,168.11,10.31,167.91,13.32,73.808113,77.055059,100.08882
794,3.62,93,1007.8,2.2,0.0,100.0,0,100,100,39.16,11.87,165.96,15.39,169.22,12.66,165.17,14.04,58.897366,66.142506,110.93641
795,3.94,93,1007.5,2.2,0.0,100.0,0,100,100,56.96,10.39,165.96,12.22,166.37,10.39,165.96,12.24,44.003401,56.054645,123.66484
796,5.41,88,1005.8,1.5,0.0,100.0,0,100,100,98.79,12.24,151.93,15.29,153.43,12.41,150.46,20.52,29.195516,47.546963,139.4599
797,7.28,82,1004.5,0.7,0.0,100.0,0,100,100,348.88,19.13,160.2,23.69,163.22,20.62,163.78,23.4,14.808467,41.731321,159.20221
798,7.45,77,1003.4,1.5,0.0,100.0,0,100,100,276.79,6.49,109.44,7.29,122.91,6.79,122.01,10.08,31.723768,48.786356,223.55217
799,6.62,84,1002.6,1.7,0.0,100.0,0,100,100,216.27,8.85,26.57,10.95,27.41,10.14,27.47,10.8,46.555537,57.613368,238.76954
800,2.51,93,1005.2,2.0,1.68,100.0,0,100,100,88.11,16.18,339.15,19.13,340.2,16.98,338.88,16.2,61.456753,67.870921,251.12263
801,1.72,96,1005.2,0.0,0.0,100.0,0,100,100,0.0,13.28,32.83,18.34,46.59,14.08,32.47,24.48,88.522464,87.785874,89.878916
802,2.2,94,1006.2,0.0,0.0,100.0,0,100,100,18.69,12.77,21.5,16.08,34.05,12.43,22.11,20.88,73.768299,76.738747,99.837628
803,3.1,92,1005.8,0.0,0.0,100.0,0,100,100,138.84,13.14,9.46,13.01,14.42,12.73,8.13,20.16,58.863079,65.811848,110.68852
804,4.37,88,1006.4,0.0,0.0,100.0,0,26,100,289.25,12.43,22.11,12.4,25.82,11.77,23.43,21.6,43.981079,55.702249,123.43475
805,7.12,82,1004.7,0.5,0.0,100.0,0,23,100,439.66,19.8,27.03,20.95,28.77,20.14,28.86,25.56,29.199532,47.168028,139.28545
806,7.68,80,1004.2,0.7,0.0,100.0,0,0,100,302.6,30.75,25.67,32.36,27.14,31.24,27.45,33.12,14.899849,41.333094,159.15237
807,7.43,87,1005.6,0.0,0.0,100.0,0,72,100,244.75,36.93,46.97,40.27,47.9,36.2,48.22,39.96,7.219016,39.465799,182.23451
808,7.39,85,1005.3,0.1,0.0,100.0,0,70,100,319.51,39.82,37.28,44.87,38.16,40.26,38.1,43.56,17.396334,42.094133,204.75086
809,7.64,81,1005.8,0.1,0.0,100.0,0,30,100,258.1,41.11,37.17,47.24,37.57,41.4,36.87,44.64,31.869126,48.490422,223.91126
810,8.17,78,1005.9,0.0,0.0,100.0,0,10,100,266.11,41.84,33.42,48.03,33.69,42.14,33.15,45.36,46.679587,57.36258,239.14047
811,7.14,77,1006.2,0.0,0.0,100.0,0,10,100,253.65,41.18,31.05,47.66,31.41,41.31,30.36,44.64,61.484105,67.588334,251.41998
812,-3.32,92,1013.4,0.0,0.0,100.0,0,0,100,0.0,29.38,352.96,35.67,357.69,28.94,354.29,44.28,100.16347,96.485564,82.094987
813,-3.49,92,1013.1,0.0,0.0,100.0,0,0,100,0.0,30.06,353.81,37.48,357.25,29.66,354.43,45.72,88.480866,87.476735,89.629042
814,-2.5,91,1013.0,0.0,0.0,100.0,0,0,100,30.26,34.59,357.61,38.88,359.47,34.94,358.23,46.08,73.72891,76.422767,99.586405
815,-1.38,82,1013.2,0.0,0.0,100.0,0,0,100,174.44,38.94,3.18,41.14,4.01,38.96,3.71,54.72,58.830151,65.481795,110.43999
816,-0.2,76,1013.2,0.0,0.0,10.0,0,0,10,193.13,42.06,6.88,44.34,7.93,41.8,7.92,55.44,43.961345,55.350563,123.20341
817,0.81,67,1012.0,0.0,0.0,48.0,0,0,48,247.42,44.92,9.69,47.59,10.46,44.63,10.22,58.68,29.208303,46.789744,139.10957
818,1.58,63,1011.8,0.0,0.0,49.0,0,0,49,283.91,46.2,13.06,49.33,13.93,46.01,14.04,60.48,15.001054,40.935407,159.10239
819,2.88,61,1012.6,0.0,0.0,20.0,0,0,20,425.42,53.1,10.55,55.35,10.87,52.46,11.08,65.16,7.5422315,39.074226,182.26037
820,3.35,59,1012.3,0.0,0.0,45.0,0,0,45,381.81,51.02,8.93,52.62,9.85,50.07,9.94,70.56,17.608201,41.746346,205.04336
821,3.76,57,1012.4,0.0,0.0,100.0,0,0,100,378.25,53.53,12.82,55.88,13.41,52.92,13.37,82.44,32.018569,48.19625,224.27351
822,3.92,55,1012.2,0.0,0.0,10.0,0,0,10,354.22,54.67,12.94,57.37,13.43,54.4,13.39,84.24,46.806198,57.113496,239.51324
823,4.03,55,1012.2,0.0,0.0,35.0,0,0,35,280.35,55.29,12.41,58.69,12.76,54.94,12.49,68.04,61.685696,67.432051,251.84802
824,3.76,57,1012.6,0.0,0.0,10.0,0,0,10,226.06,54.94,15.58,59.49,15.8,54.94,15.58,84.96,73.607072,76.20719,260.46592
825,-1.34,78,1021.9,0.0,0.0,97.0,5,97,43,0.0,26.67,328.24,32.36,334.29,27.73,330.44,39.24,100.73023,96.624852,81.430521
826,-0.66,73,1022.2,0.0,0.0,100.0,1,57,100,0.0,29.35,326.5,32.87,331.19,29.08,328.67,39.6,88.441247,87.170996,89.379697
827,-0.21,75,1022.8,0.0,0.14,100.0,3,100,100,21.36,31.45,326.67,33.4,329.57,30.87,328.35,38.52,73.690026,76.107259,99.335157
828,0.6,82,1023.2,0.1,0.42,100.0,35,0,100,131.72,31.45,326.67,32.48,328.6,31.06,327.78,40.68,58.798652,65.152482,110.19082
829,2.25,80,1023.5,0.1,0.56,100.0,44,30,100,222.5,31.26,324.85,32.45,326.31,31.06,325.39,40.68,43.944261,54.999726,122.9708
830,4.32,72,1022.5,0.0,0.0,100.0,76,48,100,364.01,36.45,317.8,37.97,317.69,36.42,317.0,46.8,29.22186,46.412244,138.9322
